,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
2727,36065021402,Oneida,1,1799,772,0,3,0.17,0,1,0,1,1,1,30.2,48355,0,1,0,1,0,0,0,1,2,1790,2,1,923,1,1790,99.5,923,51.3,433,24.09,222,12.32,1315,73.1,248,13.79,48,2.67,1,0.06,8,0.44,170,9.45,208,11.56,120,15.56,222,28.74,2,0.11,1,0.05,0,0.01,0,0.01,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,434,223,1324,248,48,1,8,170,208,126,236,Medium Population
2728,36065021500,Oneida,1,2593,841,0,9,0.35,0,1,0,0,0,1,32,32461,0,1,0,1,0,0,0,0,,857,,,618,,857,33.05,618,23.82,299,11.54,56,2.18,231,8.92,359,13.85,154,5.92,3,0.12,0,0.01,109,4.22,148,5.73,90,10.71,133,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,937,202,733,978,526,6,11,339,572,262,387,Medium Population
2729,36065021601,Oneida,1,5292,2290,0,9,0.17,1,1,1,1,1,1,10.7,53634,1,1,1,1,1,0,0,1,2592,4243,2592,633,1212,633,4243,80.18,1212,22.9,841,15.88,875,16.53,3772,71.27,277,5.24,52,0.98,3,0.06,3,0.06,136,2.57,175,3.32,134,5.84,224,9.79,2592,48.98,633,11.96,561,10.59,508,9.59,2233,42.19,223,4.22,23,0.43,2,0.04,2,0.04,109,2.06,146,2.75,86,3.74,135,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849,1070,1075,4635,368,75,3,3,208,252,240,283,Large Population
2730,36065021602,Oneida,1,2292,1042,0,0,0,0,0,0,0,0,0,4.3,81971,0,0,0,0,0,0,0,0,,496,,,56,,496,21.65,56,2.44,73,3.2,136,5.95,483,21.07,1,0.06,4,0.18,0,0.02,0,0.02,7,0.3,16,0.71,18,1.7,23,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,376,566,2202,35,14,2,4,35,57,67,97,Medium Population
2731,36065021701,Oneida,1,3295,1551,0,145,4.4,0,0,0,0,0,0,4.9,83125,0,1,0,1,0,0,0,0,,2653,,,318,,2653,80.53,318,9.65,408,12.37,682,20.7,2498,75.81,49,1.49,43,1.3,0,0,5,0.14,59,1.78,50,1.51,92,5.96,105,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,518,836,3119,53,48,0,6,69,63,120,119,Large Population
2732,36065021702,Oneida,1,2572,1198,0,21,0.82,0,0,0,0,0,0,5.8,69798,0,0,0,0,0,0,0,0,,362,,,70,,362,14.08,70,2.7,59,2.31,68,2.65,340,13.24,2,0.09,4,0.17,0,0,0,0,15,0.58,15,0.59,25,2.11,22,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,487,428,2283,102,51,1,8,127,162,111,137,Medium Population
2733,36065021900,Oneida,1,1867,718,0,13,0.7,0,0,0,0,0,1,30.4,38558,0,0,0,0,0,0,0,0,2,281,2,1,168,1,281,15.07,168,9,63,3.39,39,2.09,257,13.79,11,0.59,5,0.26,0,0,1,0.07,7,0.35,9,0.46,24,3.28,39,5.37,2,0.13,1,0.07,1,0.03,0,0,2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,507,213,1606,104,20,0,13,124,107,137,223,Medium Population
2734,36065022000,Oneida,1,3599,1487,0,12,0.33,1,1,1,1,1,1,32.1,40865,1,1,1,1,1,0,0,1,1008,2995,1008,426,1627,426,2995,83.21,1627,45.2,788,21.89,344,9.57,2594,72.09,165,4.58,29,0.82,0,0,6,0.17,200,5.56,214,5.94,228,15.36,430,28.94,1008,28.02,426,11.84,226,6.28,141,3.93,915,25.44,40,1.1,9,0.25,0,0,1,0.04,43,1.19,50,1.39,77,5.15,156,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054,933,407,3125,199,37,0,8,230,252,238,490,Large Population
2735,36065022100,Oneida,1,2791,1086,0,133,4.77,1,1,1,0,0,1,10.5,58098,1,1,1,1,1,0,0,0,1259,2791,1259,281,623,281,2791,100,623,22.32,657,23.54,515,18.45,2574,92.23,100,3.58,20,0.72,0,0,6,0.21,91,3.26,99,3.55,74,6.85,185,17.07,1259,45.12,281,10.08,265,9.5,296,10.6,1183,42.4,33,1.17,7,0.26,0,0,1,0.04,35,1.25,35,1.25,26,2.42,81,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,657,515,2574,100,20,0,6,91,99,69,175,Medium Population
2736,36065022200,Oneida,1,2616,1046,0,257,9.82,0,0,0,0,0,0,2.6,111397,0,1,0,1,0,0,0,0,,2088,,,303,,2088,79.83,303,11.58,427,16.31,455,17.38,1995,76.27,55,2.1,16,0.62,0,0,2,0.08,20,0.76,35,1.35,18,1.68,58,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,477,726,2503,61,25,0,4,23,40,34,77,Medium Population
2737,36065022400,Oneida,1,3458,1686,0,4,0.12,0,0,0,0,1,0,11.6,67500,0,1,0,1,0,0,0,1,187,3071,187,32,806,32,3071,88.8,806,23.3,557,16.11,608,17.6,2796,80.85,134,3.86,73,2.1,1,0.03,2,0.04,66,1.91,62,1.79,162,9.58,266,15.8,187,5.4,32,0.94,19,0.55,31,0.9,162,4.67,11,0.32,13,0.36,0,0,0,0,1,0.04,3,0.1,7,0.41,20,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,619,688,3142,150,79,1,4,82,68,196,291,Large Population
2738,36065022500,Oneida,1,4490,1999,0,74,1.65,1,1,1,1,1,1,40.7,29702,1,1,1,1,1,0,0,1,1995,2876,1995,1107,1543,1107,2876,64.05,1543,34.36,799,17.78,337,7.49,2436,54.25,234,5.21,28,0.62,0,0,9,0.2,169,3.77,168,3.74,182,9.1,429,21.45,1995,44.42,1107,24.66,615,13.7,190,4.23,1644,36.62,182,4.05,22,0.49,0,0,6,0.13,141,3.13,133,2.95,125,6.26,296,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,1173,568,3830,342,42,0,19,257,278,416,654,Large Population
2739,36065022701,Oneida,1,2065,909,0,127,6.15,0,0,0,0,0,0,4.2,80500,0,1,0,1,0,0,0,0,431,1191,431,40,139,40,1191,57.68,139,6.71,212,10.25,340,16.49,1114,53.95,22,1.08,21,1.04,0,0,7,0.33,26,1.28,39,1.88,29,3.21,25,2.7,431,20.86,40,1.92,89,4.29,85,4.1,397,19.23,9,0.44,10,0.46,0,0,3,0.17,11,0.56,17,0.83,20,2.21,11,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,358,626,1964,24,33,0,9,35,46,33,43,Medium Population
2740,36065022702,Oneida,1,4016,1645,0,20,0.5,0,0,0,0,0,0,10.3,80083,1,1,1,1,1,0,0,0,3833,3963,3833,752,781,752,3963,98.68,781,19.45,768,19.12,779,19.41,3728,92.83,106,2.64,46,1.15,0,0,7,0.17,76,1.89,96,2.39,10,0.6,116,7.03,3833,95.45,752,18.74,747,18.59,751,18.69,3604,89.74,103,2.58,46,1.14,0,0,7,0.17,74,1.83,94,2.35,10,0.6,112,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,776,796,3779,106,46,0,7,78,96,10,112,Large Population
2741,36065022800,Oneida,0,2852,1098,0,69,2.42,0,0,0,0,0,0,10.1,75689,0,0,0,0,0,0,0,0,,,,,,,2851,99.96,555,19.46,624,21.87,434,15.22,2747,96.32,34,1.19,16,0.56,0,0,4,0.14,50,1.75,35,1.23,38,3.46,90,8.18,2772,97.21,533,18.68,612,21.47,424,14.86,2672,93.68,32,1.14,16,0.55,0,0,4,0.14,48,1.7,35,1.22,37,3.4,87,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,624,434,2748,34,16,0,4,50,35,34,78,Medium Population
2742,36065023000,Oneida,0,6179,2390,0,36,0.58,0,0,0,0,1,0,7.4,74783,0,0,0,0,0,0,0,1,,,,,,,6179,100,1580,25.58,1337,21.64,957,15.49,6023,97.48,54,0.87,29,0.47,1,0.02,8,0.13,64,1.04,72,1.17,164,6.85,159,6.64,6179,100,1580,25.58,1337,21.64,957,15.49,6023,97.48,54,0.87,29,0.47,1,0.02,8,0.13,64,1.04,72,1.17,164,6.85,159,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553,1337,957,6023,54,29,1,8,64,72,166,159,Large Population
2743,36065023200,Oneida,1,4386,2070,0,24,0.55,1,1,1,1,1,1,15.4,58250,1,1,1,1,1,0,0,1,3819,4386,3819,1365,1476,1365,4386,100,1476,33.65,884,20.16,686,15.64,4213,96.06,64,1.46,26,0.59,0,0,7,0.16,76,1.73,88,2.01,156,7.54,262,12.64,3819,87.08,1365,31.12,771,17.57,611,13.92,3678,83.86,56,1.28,20,0.46,0,0,6,0.14,58,1.33,75,1.7,146,7.04,229,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,884,686,4213,64,26,0,7,76,88,143,244,Large Population
2744,36065023300,Oneida,1,2694,1196,0,11,0.41,0,0,0,0,0,1,12.8,58000,0,0,0,0,0,0,0,0,,477,,,167,,477,17.71,167,6.21,105,3.89,52,1.93,433,16.06,19,0.7,6,0.23,0,0,0,0.01,19,0.71,13,0.47,10,0.86,13,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,571,368,2544,56,22,0,3,69,87,50,69,Medium Population
2745,36065023400,Oneida,1,4876,2229,0,459,9.41,0,1,0,0,0,1,13.1,61250,0,1,0,1,0,0,0,0,,2376,,,619,,2376,48.72,619,12.7,428,8.77,643,13.19,2244,46.02,69,1.41,17,0.35,0,0,3,0.05,43,0.89,67,1.36,83,3.72,181,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,850,1212,4624,102,60,0,8,82,124,185,427,Large Population
2746,36065023501,Oneida,1,2302,965,0,0,0,0,0,0,0,0,0,2.1,86250,1,1,1,1,1,0,0,0,1316,2196,1316,97,207,97,2196,95.38,207,9.01,449,19.53,509,22.12,2166,94.08,7,0.3,5,0.2,0,0,3,0.13,16,0.68,22,0.94,10,1.08,32,3.31,1316,57.17,97,4.22,276,12,303,13.17,1297,56.35,4,0.19,1,0.05,0,0,3,0.13,10,0.45,12,0.54,4,0.38,19,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,476,533,2270,7,5,0,3,17,22,12,34,Medium Population
2747,36065023502,Oneida,1,4444,1730,0,0,0,0,0,0,0,0,0,2.6,112292,1,1,1,1,1,0,0,0,4119,4444,4119,363,385,363,4444,100,385,8.67,1045,23.51,775,17.44,4312,97.03,36,0.81,62,1.4,2,0.05,6,0.14,26,0.59,39,0.88,61,3.5,100,5.8,4119,92.68,363,8.17,968,21.77,709,15.95,4000,90,35,0.78,55,1.24,2,0.05,6,0.14,21,0.48,38,0.85,58,3.37,93,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1045,775,4312,36,62,2,6,26,39,66,105,Large Population
2748,36065023702,Oneida,0,3819,1463,0,3,0.08,0,0,0,0,1,0,7.2,83424,0,0,0,0,0,0,0,1,,,,,,,3819,100,914,23.94,895,23.44,530,13.88,3726,97.56,12,0.31,29,0.76,1,0.03,5,0.13,46,1.2,41,1.07,183,12.5,96,6.54,3819,100,914,23.94,895,23.44,530,13.88,3726,97.56,12,0.31,29,0.76,1,0.03,5,0.13,46,1.2,41,1.07,183,12.5,96,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,895,530,3726,12,29,1,5,46,41,185,97,Large Population
2749,36065023901,Oneida,1,2302,909,0,10,0.43,0,0,0,0,0,0,4.5,81118,1,1,1,1,1,0,0,0,1163,2068,1163,195,327,195,2068,89.85,327,14.21,449,19.5,376,16.34,2003,87.02,10,0.45,30,1.32,1,0.04,0,0,23,1.02,20,0.89,15,1.68,12,1.33,1163,50.54,195,8.47,267,11.62,204,8.85,1131,49.15,3,0.13,15,0.64,1,0.02,0,0,14,0.6,11,0.47,9,1.04,7,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,498,425,2232,11,33,1,0,25,25,16,13,Medium Population
2750,36065023902,Oneida,0,1971,735,0,0,0,0,0,0,0,0,0,5.6,100556,0,0,0,0,0,0,0,0,,,,,,,1971,100,292,14.82,479,24.3,245,12.43,1939,98.38,11,0.56,10,0.51,0,0,1,0.05,10,0.51,22,1.12,25,3.38,19,2.61,1971,100,292,14.82,479,24.3,245,12.43,1939,98.38,11,0.56,10,0.51,0,0,1,0.05,10,0.51,22,1.12,25,3.38,19,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,479,245,1939,11,10,0,1,10,22,20,17,Medium Population
2751,36065024000,Oneida,0,4498,1793,0,35,0.78,0,0,0,0,0,0,6.8,82829,0,0,0,0,0,0,0,0,,,,,,,4342,96.54,864,19.2,970,21.55,663,14.74,4234,94.13,16,0.37,33,0.73,4,0.09,12,0.27,43,0.96,46,1.02,65,3.6,175,9.75,3947,87.76,783,17.41,893,19.84,599,13.31,3846,85.5,13,0.3,32,0.7,4,0.09,12,0.27,41,0.9,44,0.97,57,3.18,158,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,995,695,4385,17,35,4,13,44,46,61,176,Large Population
2752,36065024101,Oneida,0,1535,687,0,0,0,0,0,0,0,0,1,14.4,61875,0,0,0,0,0,0,0,0,271,271,,80,80,,1535,100,455,29.61,288,18.76,275,17.92,1502,97.85,3,0.2,2,0.13,0,0,5,0.33,23,1.5,9,0.59,30,4.38,72,10.48,1535,100,455,29.61,288,18.76,275,17.92,1502,97.85,3,0.2,2,0.13,0,0,5,0.33,23,1.5,9,0.59,30,4.38,72,10.48,271,17.63,80,5.22,48,3.11,44,2.86,266,17.34,2,0.1,0,0,0,0,0,0.03,2,0.16,2,0.14,5,0.79,13,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,456,288,275,1502,3,2,0,5,23,9,33,79,Medium Population
2753,36065024102,Oneida,0,3029,1213,0,1,0.03,0,0,0,0,0,0,10.6,69297,0,0,0,0,0,0,0,0,10,10,,3,3,,3029,100,751,24.8,651,21.49,405,13.37,2992,98.78,9,0.3,6,0.2,0,0,1,0.03,21,0.69,29,0.96,67,5.5,127,10.48,3029,100,751,24.8,651,21.49,405,13.37,2992,98.78,9,0.3,6,0.2,0,0,1,0.03,21,0.69,29,0.96,67,5.5,127,10.48,10,0.34,3,0.09,1,0.02,2,0.07,9,0.31,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,668,651,405,2992,9,6,0,1,21,29,65,119,Large Population
2754,36065024200,Oneida,0,4555,1873,0,150,3.29,0,0,0,0,0,0,11.8,73889,0,0,0,0,0,0,0,0,,,,,,,2967,65.13,602,13.21,649,14.25,474,10.4,2918,64.06,7,0.15,12,0.27,2,0.04,2,0.04,26,0.56,10,0.21,54,2.86,194,10.35,2173,47.71,303,6.65,494,10.85,313,6.88,2132,46.8,7,0.14,11,0.25,1,0.03,1,0.02,21,0.47,7,0.15,22,1.16,137,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164,969,864,4491,8,13,2,8,33,26,110,291,Large Population
2755,36065024301,Oneida,1,2970,1190,0,3,0.1,0,0,0,0,0,0,5.4,89338,1,1,1,1,1,0,0,0,2970,2970,2970,454,454,454,2970,100,454,15.28,641,21.58,567,19.09,2849,95.93,36,1.21,33,1.11,1,0.03,9,0.3,42,1.41,43,1.45,42,3.56,78,6.52,2970,100,454,15.28,641,21.58,567,19.09,2849,95.93,36,1.21,33,1.11,1,0.03,9,0.3,42,1.41,43,1.45,42,3.56,78,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,641,567,2849,36,33,1,9,42,43,35,79,Medium Population
2756,36065024302,Oneida,0,3516,1384,0,0,0,0,0,0,0,0,0,9.2,79107,0,0,0,0,0,0,0,0,60,60,,12,12,,3516,100,918,26.11,801,22.78,523,14.87,3452,98.18,20,0.57,4,0.11,1,0.03,4,0.11,35,1,33,0.94,11,0.8,193,13.98,3516,100,918,26.11,801,22.78,523,14.87,3452,98.18,20,0.57,4,0.11,1,0.03,4,0.11,35,1,33,0.94,11,0.8,193,13.98,60,1.7,12,0.35,15,0.42,8,0.23,57,1.63,0,0,1,0.04,0,0,0,0,1,0.03,0,0,0,0.03,3,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,898,801,523,3452,20,4,1,4,35,33,11,190,Large Population
2757,36065024303,Oneida,0,2627,1050,0,0,0,0,0,0,0,0,1,8.6,63879,0,0,0,0,0,0,0,0,130,130,,60,60,,2627,100,913,34.77,574,21.85,391,14.88,2584,98.36,13,0.49,14,0.53,0,0,3,0.11,13,0.49,35,1.33,31,2.91,76,7.26,2627,100,913,34.77,574,21.85,391,14.88,2584,98.36,13,0.49,14,0.53,0,0,3,0.11,13,0.49,35,1.33,31,2.91,76,7.26,130,4.94,60,2.27,26,0.98,15,0.58,128,4.89,0,0,0,0,0,0,1,0.04,0,0.01,0,0,2,0.22,4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,911,574,391,2584,13,14,0,3,13,35,30,76,Medium Population
2758,36065024400,Oneida,0,4037,1464,0,18,0.45,0,0,0,0,0,1,15.7,59271,0,0,0,0,0,0,0,0,105,105,,39,39,,4037,100,1564,38.74,1043,25.84,441,10.92,3922,97.15,36,0.89,22,0.54,0,0,15,0.37,42,1.04,37,0.92,84,5.72,241,16.43,4037,100,1564,38.74,1043,25.84,441,10.92,3922,97.15,36,0.89,22,0.54,0,0,15,0.37,42,1.04,37,0.92,84,5.72,241,16.43,105,2.59,39,0.98,33,0.82,9,0.22,104,2.58,0,0,0,0,0,0,0,0,1,0.01,2,0.04,2,0.14,6,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,1043,441,3922,36,22,0,15,42,37,85,246,Large Population
2759,36065024500,Oneida,0,4934,1962,0,36,0.73,0,0,0,1,1,1,15.9,60192,0,0,0,0,0,0,0,1,,,,,,,4815,97.58,1595,32.32,1191,24.14,733,14.86,4720,95.66,37,0.74,10,0.2,0,0,8,0.16,40,0.81,47,0.96,146,7.45,304,15.47,3731,75.62,1147,23.24,914,18.53,550,11.14,3662,74.22,30,0.62,4,0.08,0,0,8,0.16,27,0.54,35,0.71,85,4.34,229,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1217,750,4837,37,11,0,8,41,50,171,320,Large Population
2760,36065024700,Oneida,0,6293,2423,0,,,0,0,0,0,1,0,16.1,68354,0,0,0,0,0,0,0,1,,,,,,,6293,100,1872,29.75,1475,23.44,945,15.02,6063,96.35,31,0.49,46,0.73,0,0,43,0.68,110,1.75,62,0.99,136,5.62,254,10.48,6293,100,1872,29.75,1475,23.44,945,15.02,6063,96.35,31,0.49,46,0.73,0,0,43,0.68,110,1.75,62,0.99,136,5.62,254,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904,1475,945,6063,31,46,0,43,110,62,130,241,Large Population
2761,36065024800,Oneida,1,3071,1323,0,,,0,0,0,0,0,0,7.3,74531,0,1,0,1,0,0,0,0,150,1690,150,39,372,39,1690,55.03,372,12.12,348,11.32,365,11.89,1665,54.21,5,0.15,9,0.3,0,0,0,0,12,0.38,20,0.64,15,1.14,71,5.37,150,4.89,39,1.28,29,0.95,35,1.14,148,4.83,0,0,2,0.05,0,0,0,0,1,0.02,0,0.01,2,0.13,6,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,649,565,3007,9,28,0,7,20,33,21,121,Large Population
2762,36065024900,Oneida,0,5367,2232,0,,,0,0,0,0,1,0,7.8,76774,0,0,0,0,0,0,0,1,,,,,,,5179,96.5,1421,26.47,1177,21.93,832,15.49,5013,93.41,22,0.41,16,0.31,0,0,42,0.78,86,1.59,57,1.07,117,5.25,149,6.68,4256,79.3,1185,22.09,981,18.27,662,12.34,4129,76.94,19,0.36,13,0.25,0,0,32,0.6,62,1.15,52,0.97,100,4.48,122,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467,1208,876,5193,23,19,0,43,89,58,116,149,Large Population
2763,36065025001,Oneida,0,3217,1333,0,269,8.36,0,0,0,0,0,0,15.2,81944,0,0,0,0,0,0,0,0,,,,,,,3217,100,964,29.96,608,18.9,771,23.97,3084,95.87,27,0.84,39,1.21,0,0,6,0.19,61,1.9,68,2.11,82,6.17,128,9.63,3190,99.16,953,29.62,604,18.79,764,23.76,3058,95.06,27,0.84,39,1.2,0,0,6,0.19,61,1.88,67,2.1,82,6.17,127,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,608,771,3084,27,39,0,6,61,68,84,134,Large Population
2764,36065025002,Oneida,1,3981,1852,0,6,0.15,0,0,0,0,1,0,13.5,97500,1,1,1,1,1,0,0,1,1367,2886,1367,304,603,304,2886,72.5,603,15.15,592,14.86,535,13.44,2815,70.72,6,0.15,32,0.81,0,0,3,0.08,29,0.73,46,1.16,136,7.36,159,8.61,1367,34.33,304,7.62,297,7.47,268,6.72,1335,33.53,3,0.07,14,0.35,0,0,1,0.03,13,0.34,26,0.64,83,4.46,73,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,743,777,3856,22,54,0,5,44,56,240,211,Large Population
2765,36065025003,Oneida,0,3117,537,0,1737,55.73,0,0,0,0,0,0,1.2,123056,0,0,0,0,0,0,0,0,,,,,,,3048,97.78,231,7.42,312,10,217,6.95,2653,85.13,89,2.85,172,5.52,2,0.06,5,0.16,127,4.06,120,3.85,5,0.93,11,2.04,2304,73.91,175,5.61,276,8.86,191,6.13,2030,65.12,57,1.83,122,3.93,2,0.05,4,0.12,89,2.86,84,2.7,4,0.81,10,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,329,225,2719,89,173,2,5,129,121,5,11,Large Population
2766,36065025100,Oneida,1,1847,880,0,10,0.54,0,0,0,0,0,0,11.8,97885,0,1,0,1,0,0,0,0,,1127,,,228,,1127,61.04,228,12.34,233,12.62,204,11.07,1078,58.37,11,0.62,13,0.68,0,0,2,0.11,23,1.26,22,1.17,64,7.25,23,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,385,376,1766,23,16,0,2,40,42,127,35,Medium Population
2767,36065025200,Oneida,1,4367,2139,0,269,6.16,0,0,0,0,0,0,8.1,72841,1,1,1,1,1,0,0,0,1318,2677,1318,212,509,212,2677,61.29,509,11.65,367,8.4,931,21.33,2569,58.83,35,0.8,56,1.28,0,0,1,0.02,15,0.35,26,0.6,66,3.09,44,2.06,1318,30.19,212,4.85,168,3.84,453,10.36,1279,29.28,14,0.33,17,0.4,0,0,1,0.02,7,0.16,11,0.25,15,0.69,23,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,572,1587,4196,53,75,0,1,42,60,140,76,Large Population
2768,36065025300,Oneida,1,7122,2990,0,9,0.13,0,0,0,0,0,0,4,92429,1,1,1,1,1,0,0,0,2383,5339,2383,312,558,312,5339,74.97,558,7.83,1269,17.82,897,12.6,5000,70.21,61,0.85,190,2.67,0,0,7,0.11,80,1.13,98,1.38,90,3.02,86,2.87,2383,33.46,312,4.38,582,8.17,381,5.35,2243,31.5,23,0.32,87,1.22,0,0,5,0.07,25,0.35,41,0.58,56,1.86,38,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,1577,1321,6625,92,289,0,8,108,127,132,118,Large Population
